날짜,거래시간,태양광_합계,풍력_육지
2024-03-17,10,1613.728429,1080.219446
2024-03-17,11,2592.477178,1102.565444
2024-03-17,12,3715.64199,1054.999131
2024-03-17,13,4378.524002,951.073893
2024-03-17,14,4626.511608,801.79191
2024-03-17,15,4225.512417,729.651958
2024-03-17,16,3332.893538,690.650247
2024-03-17,17,2535.487755,659.725512
2024-03-17,18,1651.6224770000001,661.139186
2024-03-17,19,1026.629709,632.609721
2024-03-17,20,876.019796,594.948654
2024-03-17,21,521.738359,562.048092
2024-03-17,22,189.643806,538.118196
2024-03-17,23,76.980218,529.283042
2024-03-17,24,18.564241,510.635189
2024-03-18,1,2.9585,437.746539
2024-03-18,2,0.851443,366.877714
2024-03-18,3,0.8617239999999999,353.746598
2024-03-18,4,1.01484,377.37761
2024-03-18,5,0.8362400000000001,309.668939
2024-03-18,6,0.469704,190.940637
2024-03-18,7,13.600421,147.56335
2024-03-18,8,567.715957,94.578412
2024-03-18,9,1940.623264,36.895123
2024-03-18,10,3398.616929,82.297399
2024-03-18,11,4342.631513,72.939478
2024-03-18,12,5058.842518,51.87443
2024-03-18,13,5608.522655,48.574411
2024-03-18,14,5986.114069,118.649815
2024-03-18,15,5624.634569,193.33774
2024-03-18,16,4520.162431,211.120532
2024-03-18,17,3045.4144499999998,221.204214
2024-03-18,18,1618.657778,253.431268
2024-03-18,19,1028.2021730000001,247.683195
2024-03-18,20,909.610588,268.993006
2024-03-18,21,700.313247,257.318657
2024-03-18,22,271.493491,257.960681
2024-03-18,23,89.61069499999999,249.481411
2024-03-18,24,23.202681,294.033911
2024-03-19,1,3.8028429999999998,324.514781
2024-03-19,2,1.082599,333.459102
2024-03-19,3,0.423224,415.525599
2024-03-19,4,0.385776,520.946475
2024-03-19,5,0.26916,505.441617
2024-03-19,6,0.264,594.677889
2024-03-19,7,2.61988,640.085909
2024-03-19,8,211.44546699999998,710.206589
2024-03-19,9,781.70629,767.828226
2024-03-19,10,1975.255059,867.422415
2024-03-19,11,2669.908593,1025.911563
2024-03-19,12,3058.861273,964.767229
2024-03-19,13,3216.9668659999998,896.383074
2024-03-19,14,2730.323196,834.698666
2024-03-19,15,2808.2932979999996,892.795633
2024-03-19,16,2942.543233,960.022378
2024-03-19,17,2473.594556,1081.101117
2024-03-19,18,1533.108498,1128.815623
2024-03-19,19,934.5893040000001,1082.296072
2024-03-19,20,709.042351,1127.375526
2024-03-19,21,518.36469,1129.262306
2024-03-19,22,160.59468999999999,1093.113645
2024-03-19,23,32.080878,1117.657776
2024-03-19,24,5.519156000000001,1084.897212
2024-03-20,1,0.333958,1008.582152
2024-03-20,2,0.014575000000000001,975.579536
2024-03-20,3,0.076656,912.97595
2024-03-20,4,0.24264,826.073704
2024-03-20,5,0.062944,758.859882
2024-03-20,6,0.02172,728.785102
2024-03-20,7,11.332484,643.967831
2024-03-20,8,491.157064,613.014243
2024-03-20,9,1728.6926799999999,570.099468
2024-03-20,10,3076.8508070000003,600.974852
2024-03-20,11,4028.047705,619.611424
2024-03-20,12,4649.223077,591.768743
2024-03-20,13,4986.554162,576.922092
2024-03-20,14,5447.854953,600.017039
2024-03-20,15,5213.291873,611.862147
2024-03-20,16,4335.887632,647.259952
2024-03-20,17,3318.370334,619.951514
2024-03-20,18,1931.065965,562.291597
2024-03-20,19,1065.2251230000002,475.286861
2024-03-20,20,911.632441,404.350755
2024-03-20,21,698.5005990000001,367.121128
2024-03-20,22,310.19545,352.960142
2024-03-20,23,79.588976,322.497398
2024-03-20,24,18.618850000000002,326.283652
2024-03-21,1,2.740135,330.037796
2024-03-21,2,0.6457470000000001,295.26749
2024-03-21,3,0.050352,272.818122
2024-03-21,4,0.286912,279.237714
2024-03-21,5,0.283708,276.345593
2024-03-21,6,0.266064,265.308083
2024-03-21,7,18.708614,222.943279
2024-03-21,8,634.4560720000001,174.370078
2024-03-21,9,2047.959649,117.689217
2024-03-21,10,3473.26935,143.859788
2024-03-21,11,4372.01317,133.639586
2024-03-21,12,5195.515971,124.38601
2024-03-21,13,5925.118783,102.049539
2024-03-21,14,6255.422229,89.295848
2024-03-21,15,5773.1567700000005,80.749775
2024-03-21,16,4719.061427000001,76.875492
2024-03-21,17,3424.6986950000005,60.198811
2024-03-21,18,1978.292047,62.180815
2024-03-21,19,1068.017194,66.074007
2024-03-21,20,942.100175,70.102565
2024-03-21,21,768.209044,95.08309
2024-03-21,22,355.311571,113.94956
2024-03-21,23,93.376673,145.063658
2024-03-21,24,23.688873,147.430047
2024-03-22,1,3.631051,173.925962
2024-03-22,2,0.758903,240.78063
2024-03-22,3,0.213844,266.054129
2024-03-22,4,0.463692,325.517848
2024-03-22,5,0.30302399999999996,384.022776
2024-03-22,6,0.264536,371.004929
2024-03-22,7,14.194234,389.163123
2024-03-22,8,521.227879,403.945848
2024-03-22,9,1744.059045,423.007881
2024-03-22,10,3006.9752710000002,539.460257
2024-03-22,11,3876.972732,563.971826
2024-03-22,12,4057.277683,529.286817
2024-03-22,13,3767.403715,554.589071
2024-03-22,14,3679.9853479999997,620.661686
2024-03-22,15,2540.3507529999997,703.838818
2024-03-22,16,1333.891904,715.156159
2024-03-22,17,1227.601744,694.177342
2024-03-22,18,976.091354,671.186511
2024-03-22,19,934.253406,679.539483
2024-03-22,20,809.993792,734.021759
2024-03-22,21,397.566364,731.64285
2024-03-22,22,147.17444,726.58493
2024-03-22,23,56.672617,721.211183
2024-03-22,24,15.08457,666.121445
2024-03-23,1,2.6966,687.960004
2024-03-23,2,0.307727,738.845829
2024-03-23,3,0.09782400000000001,711.792803
2024-03-23,4,0.40993599999999997,653.148117
2024-03-23,5,0.321332,594.296247
2024-03-23,6,0.28344,547.425095
2024-03-23,7,12.045537,499.973095
2024-03-23,8,366.603789,393.146587
2024-03-23,9,1250.411149,306.206666
2024-03-23,10,2618.929872,282.228339
2024-03-23,11,3893.542571,237.014714
2024-03-23,12,4718.334172,191.712412
2024-03-23,13,5139.114532,166.585029
2024-03-23,14,5464.043022,116.393074
2024-03-23,15,5011.760922,146.367393
2024-03-23,16,3947.302398,134.813488
2024-03-23,17,2858.301897,117.885505
2024-03-23,18,1665.8763869999998,154.962746
2024-03-23,19,1037.345617,185.431345
2024-03-23,20,901.779266,188.137007
2024-03-23,21,665.467049,189.388079
2024-03-23,22,240.983968,149.449841
2024-03-23,23,82.663368,204.195753
2024-03-23,24,20.692883,211.425086
2024-03-24,1,3.771989,256.535494
2024-03-24,2,0.953587,298.393479
2024-03-24,3,0.279596,340.497265
2024-03-24,4,0.250828,401.702526
2024-03-24,5,0.253408,416.835786
2024-03-24,6,0.232992,454.746581
2024-03-24,7,11.98293,469.933845
2024-03-24,8,302.167804,465.635875
2024-03-24,9,839.080846,481.509881
2024-03-24,10,1348.368658,490.286211
2024-03-24,11,1674.305147,445.652323
2024-03-24,12,1754.131421,374.18185
2024-03-24,13,2007.631635,297.431577
2024-03-24,14,2277.056314,280.795574
2024-03-24,15,2286.776385,254.180779
2024-03-24,16,1999.453629,264.785421
2024-03-24,17,1731.778817,282.685898
2024-03-24,18,806.4008719999999,311.481939
2024-03-24,19,402.829718,360.781775
2024-03-24,20,305.428812,366.628277
2024-03-24,21,185.07192,374.643656
2024-03-24,22,88.857476,378.357886
2024-03-24,23,36.259266000000004,349.936867
2024-03-24,24,8.083496,264.811854
2024-03-25,1,1.301104,178.837403
2024-03-25,2,0.11508,143.626427
2024-03-25,3,0.0378,201.229181
2024-03-25,4,0.21612,244.987441
2024-03-25,5,0.23248,303.003886
2024-03-25,6,0.23221999999999998,368.986775
2024-03-25,7,8.23953,420.403531
2024-03-25,8,240.81405,373.016279
2024-03-25,9,661.432801,483.266885
2024-03-25,10,990.943449,569.864203
2024-03-25,11,1012.565858,574.26355
2024-03-25,12,760.206134,543.97836
2024-03-25,13,625.19756,583.677211
2024-03-25,14,743.304194,612.470977
2024-03-25,15,547.593168,522.236113
2024-03-25,16,449.232503,570.357249
2024-03-25,17,731.894406,774.49487
2024-03-25,18,239.791538,741.962292
2024-03-25,19,104.404939,712.526986
2024-03-25,20,44.081121,729.89912
2024-03-25,21,16.686405999999998,718.17778
2024-03-25,22,3.388083,705.24853
2024-03-25,23,0.72188,706.49867
2024-03-25,24,0.19708,707.216049
2024-03-26,1,0.07292,710.883991
2024-03-26,2,0.20238,743.373388
2024-03-26,3,0.23136,786.07752
2024-03-26,4,0.21332,647.143177
2024-03-26,5,0.0008,663.372612
2024-03-26,6,0.0,751.23921
2024-03-26,7,0.5175649999999999,737.62906
2024-03-26,8,110.208163,678.990965
2024-03-26,9,531.731427,652.134826
2024-03-26,10,1223.432318,655.152787
2024-03-26,11,1757.7577749999998,540.837661
2024-03-26,12,2346.841884,436.034941
2024-03-26,13,2850.0172660000003,299.647609
2024-03-26,14,3119.411848,210.797009
2024-03-26,15,2635.8078800000003,186.531426
2024-03-26,16,2534.564852,220.36794
2024-03-26,17,2216.120078,182.948348
2024-03-26,18,1432.316566,149.45108
2024-03-26,19,843.445957,113.779989
2024-03-26,20,558.879601,106.156582
2024-03-26,21,309.81496599999997,90.130309
2024-03-26,22,79.912099,62.099007
2024-03-26,23,22.309777,42.195903
2024-03-26,24,5.328472,52.504529
2024-03-27,1,0.858572,43.555961
2024-03-27,2,0.08988,53.587899
2024-03-27,3,0.1721,62.715
2024-03-27,4,0.38894,92.602844
2024-03-27,5,0.342295,88.001594
2024-03-27,6,0.03188,53.37771
2024-03-27,7,26.69265,30.717346
2024-03-27,8,450.290851,15.935645
2024-03-27,9,1319.439948,8.449456
2024-03-27,10,2621.656453,55.786864
2024-03-27,11,4031.953342,41.389081
2024-03-27,12,4700.041787,35.475118
2024-03-27,13,4601.28527,46.680185
2024-03-27,14,4290.2668300000005,45.577918
2024-03-27,15,3325.658496,62.741457
2024-03-27,16,2447.158257,61.740535
2024-03-27,17,2125.319351,78.033614
2024-03-27,18,1413.06189,100.707498
2024-03-27,19,1017.112866,110.585822
2024-03-27,20,858.989869,166.516696
2024-03-27,21,514.416207,210.775144
2024-03-27,22,198.164574,232.988816
2024-03-27,23,74.746663,227.185782
2024-03-27,24,17.688349,236.439065
2024-03-28,1,3.469031,223.129932
2024-03-28,2,0.9341790000000001,252.867335
2024-03-28,3,0.34502,248.552008
2024-03-28,4,0.493836,240.69628
2024-03-28,5,0.25196,246.645368
2024-03-28,6,0.23263999999999999,279.208317
2024-03-28,7,3.275544,294.764505
2024-03-28,8,70.504098,278.942478
2024-03-28,9,241.017228,273.533782
2024-03-28,10,355.233146,283.465924
2024-03-28,11,479.13640100000003,280.42313
2024-03-28,12,538.511354,286.342815
2024-03-28,13,581.098407,322.52022
2024-03-28,14,599.512733,304.705086
2024-03-28,15,562.6874809999999,274.927669
2024-03-28,16,452.28448399999996,211.976888
2024-03-28,17,620.755496,201.400389
2024-03-28,18,394.03055099999995,235.498793
2024-03-28,19,116.968681,263.844436
2024-03-28,20,23.773731,308.452322
2024-03-28,21,10.201023,408.820597
2024-03-28,22,1.493291,476.177426
2024-03-28,23,0.082096,587.126407
2024-03-28,24,0.00834,707.864927
2024-03-29,1,0.012759999999999999,763.358347
2024-03-29,2,0.14615999999999998,743.980586
2024-03-29,3,0.09302,752.781787
2024-03-29,4,0.0922,734.342755
2024-03-29,5,0.0,760.156751
2024-03-29,6,8e-05,672.355215
2024-03-29,7,39.008735,771.533925
2024-03-29,8,589.570146,790.985609
2024-03-29,9,1548.674146,757.426335
2024-03-29,10,2257.660638,856.912011
2024-03-29,11,2484.876259,944.461911
2024-03-29,12,2521.471341,1001.508151
2024-03-29,13,2104.90179,1014.269432
2024-03-29,14,1710.811616,1012.056381
2024-03-29,15,1474.309627,954.992827
2024-03-29,16,1788.468071,875.152605
2024-03-29,17,2207.249131,792.581254
2024-03-29,18,1535.793748,748.674648
2024-03-29,19,781.115946,730.700593
2024-03-29,20,369.543842,713.198373
2024-03-29,21,147.59463300000002,701.234557
2024-03-29,22,57.036057,706.69168
2024-03-29,23,16.009821,728.057899
2024-03-29,24,2.877788,753.788809
2024-03-30,1,0.17464400000000002,713.563431
2024-03-30,2,0.016167,581.861015
2024-03-30,3,0.13806,404.841768
2024-03-30,4,0.28898,334.56961
2024-03-30,5,0.0,280.219952
2024-03-30,6,0.00012,327.020316
2024-03-30,7,60.529133,397.641727
2024-03-30,8,770.274268,444.750676
2024-03-30,9,1958.5877209999999,430.383949
2024-03-30,10,2850.591754,514.098669
2024-03-30,11,3259.396245,627.59506
2024-03-30,12,3311.2554099999998,531.120423
2024-03-30,13,3398.75325,457.21432
2024-03-30,14,3576.2914779999996,568.907609
2024-03-30,15,3216.2638309999998,545.147848
2024-03-30,16,2637.288004,600.11449
2024-03-30,17,2190.259051,640.22811
2024-03-30,18,1534.274729,610.531648
2024-03-30,19,1044.805975,548.847062
2024-03-30,20,822.00668,633.366408
2024-03-30,21,573.510163,695.844146
2024-03-30,22,192.087735,630.195229
2024-03-30,23,50.704243999999996,620.487164
2024-03-30,24,10.026727,597.259939
2024-03-31,1,1.413211,524.199012
2024-03-31,2,0.135772,438.681103
2024-03-31,3,0.20253400000000002,383.303367
2024-03-31,4,0.38880000000000003,307.108516
2024-03-31,5,0.406184,218.922635
2024-03-31,6,0.18748800000000002,208.454854
2024-03-31,7,70.625049,232.264551
2024-03-31,8,822.876572,191.248835
2024-03-31,9,2131.341963,109.567322
2024-03-31,10,3421.38211,152.41435
2024-03-31,11,4294.807148,126.184056
2024-03-31,12,4737.580706000001,132.105069
2024-03-31,13,4829.615584,127.316533
2024-03-31,14,4449.3928209999995,120.56349
2024-03-31,15,3581.472234,131.700702
2024-03-31,16,2867.485536,108.848703
2024-03-31,17,2778.330722,106.645418
2024-03-31,18,1922.5307050000001,111.034393
2024-03-31,19,1130.4897790000002,121.5733
2024-03-31,20,920.21871,126.208088
2024-03-31,21,714.4926360000001,69.347311
2024-03-31,22,287.675915,93.809386
2024-03-31,23,87.129136,126.883351
2024-03-31,24,19.72284,170.957652
2024-04-01,1,4.65473,273.856937
2024-04-01,2,1.575663,359.86491
2024-04-01,3,1.018192,396.337278
2024-04-01,4,1.206364,422.438773
2024-04-01,5,0.7978120000000001,420.269063
2024-04-01,6,0.366863,320.560817
2024-04-01,7,71.134209,250.345691
2024-04-01,8,859.291739,220.166808
2024-04-01,9,2318.871586,224.475339
2024-04-01,10,3641.8612359999997,289.899086
2024-04-01,11,4494.452312,341.612661
2024-04-01,12,5166.548143,347.889186
2024-04-01,13,5808.021535,377.275227
2024-04-01,14,6142.504131,394.032947
2024-04-01,15,5691.027064,381.315573
2024-04-01,16,4649.354043,399.905245
2024-04-01,17,3412.82254,387.532486
2024-04-01,18,2028.10663,374.100411
2024-04-01,19,1127.838921,372.720932
2024-04-01,20,933.033626,378.229329
2024-04-01,21,763.681434,341.9716
2024-04-01,22,354.559109,257.748521
2024-04-01,23,93.675825,227.959037
2024-04-01,24,23.666552,245.589461
2024-04-02,1,3.840137,294.482244
2024-04-02,2,0.793943,313.31225
2024-04-02,3,0.295052,304.460276
2024-04-02,4,0.418204,321.085429
2024-04-02,5,0.390232,333.22218
2024-04-02,6,0.277622,328.417478
2024-04-02,7,68.247203,301.770241
2024-04-02,8,659.994068,234.404196
2024-04-02,9,1598.549677,169.722515
2024-04-02,10,2679.526859,158.67579
2024-04-02,11,3232.521277,154.367313
2024-04-02,12,3693.995153,126.078048
2024-04-02,13,3902.751701,68.37842
2024-04-02,14,3872.509952,83.898157
2024-04-02,15,3243.735875,99.385387
2024-04-02,16,2306.819742,102.53813
2024-04-02,17,2030.119319,139.766922
2024-04-02,18,1391.095167,224.87486
2024-04-02,19,989.558385,333.877224
2024-04-02,20,721.7413359999999,357.365198
2024-04-02,21,364.073517,406.424073
2024-04-02,22,175.893364,478.731164
2024-04-02,23,57.650116,510.473864
2024-04-02,24,14.744274,495.09565
2024-04-03,1,3.066116,468.237306
2024-04-03,2,0.7773909999999999,436.431653
2024-04-03,3,0.9090560000000001,431.108681
2024-04-03,4,0.581456,390.985832
2024-04-03,5,0.24381999999999998,325.196874
2024-04-03,6,0.243315,295.871919
2024-04-03,7,5.689881,379.759087
2024-04-03,8,122.989826,389.366865
2024-04-03,9,312.932412,361.936636
2024-04-03,10,443.380651,477.634121
2024-04-03,11,574.822935,493.803006
2024-04-03,12,733.415182,414.216234
2024-04-03,13,855.3968150000001,344.432007
2024-04-03,14,871.438504,379.478006
2024-04-03,15,773.1942769999999,329.210914
2024-04-03,16,659.812368,297.609903
2024-04-03,17,871.6069669999999,302.171635
2024-04-03,18,492.30239100000006,245.640722
2024-04-03,19,165.903944,235.241831
2024-04-03,20,56.276847,306.715603
2024-04-03,21,25.858843,290.745942
2024-04-03,22,4.4092839999999995,171.872387
2024-04-03,23,0.637616,142.437349
2024-04-03,24,0.15192,125.623429
2024-04-04,1,0.14892,90.865118
2024-04-04,2,0.1488,90.758584
2024-04-04,3,0.27176,144.007244
2024-04-04,4,0.40096,194.758059
2024-04-04,5,0.20768,181.227512
2024-04-04,6,2.0393269999999997,219.173407
2024-04-04,7,25.721514,259.893208
2024-04-04,8,351.681178,258.216503
2024-04-04,9,901.511584,330.739444
2024-04-04,10,1573.147843,392.263015
2024-04-04,11,1822.076537,382.493036
2024-04-04,12,1963.163773,309.264012
2024-04-04,13,1827.819916,248.056678
2024-04-04,14,1792.851578,177.642096
2024-04-04,15,1627.2909319999999,145.548621
2024-04-04,16,1426.0477290000001,141.410439
2024-04-04,17,1470.100609,150.19731
2024-04-04,18,928.200045,169.907127
2024-04-04,19,404.452605,200.018275
2024-04-04,20,195.117859,194.105333
2024-04-04,21,94.193377,176.562295
2024-04-04,22,44.791854,139.051842
2024-04-04,23,13.119183999999999,143.404548
2024-04-04,24,2.269182,136.334649
2024-04-05,1,0.15596,147.541264
2024-04-05,2,0.030847,142.92121
2024-04-05,3,0.148487,114.137483
2024-04-05,4,0.3883,99.527249
2024-04-05,5,0.28432,124.836668
2024-04-05,6,0.119839,123.330337
2024-04-05,7,48.955642,130.353302
2024-04-05,8,561.706238,123.326218
2024-04-05,9,1425.532982,102.611045
2024-04-05,10,2312.991731,135.120336
2024-04-05,11,3061.9956930000003,87.381384
2024-04-05,12,3869.6293419999997,54.192321
2024-04-05,13,4572.732326,36.816572
2024-04-05,14,5054.99553,62.701995
2024-04-05,15,4802.364241,115.461384
2024-04-05,16,4125.000009,157.806196
2024-04-05,17,3192.152305,174.687835
2024-04-05,18,2018.249528,168.825543
2024-04-05,19,1153.727856,150.067892
2024-04-05,20,918.582185,152.287816
2024-04-05,21,705.4682690000001,202.181757
2024-04-05,22,293.54672300000004,231.800579
2024-04-05,23,68.325509,318.921053
2024-04-05,24,17.411266,355.717314
2024-04-06,1,2.6156040000000003,313.660373
2024-04-06,2,0.272278,301.631287
2024-04-06,3,0.159136,295.157032
2024-04-06,4,0.38905599999999996,311.033785
2024-04-06,5,0.4218,311.44175
2024-04-06,6,0.435981,281.020073
2024-04-06,7,103.27435,252.137472
2024-04-06,8,754.377211,219.655373
2024-04-06,9,1668.829149,142.894382
2024-04-06,10,2456.5762440000003,140.856704
2024-04-06,11,2583.698363,112.820762
2024-04-06,12,2670.035217,74.256125
2024-04-06,13,2573.8602300000002,71.105414
2024-04-06,14,2449.020685,89.207974
2024-04-06,15,2879.684918,120.318656
2024-04-06,16,3128.004484,135.346876
2024-04-06,17,3066.501714,154.711121
2024-04-06,18,2044.454811,176.878466
2024-04-06,19,1148.685141,200.592563
2024-04-06,20,782.308287,303.854274
2024-04-06,21,395.490068,400.666954
2024-04-06,22,168.375415,474.219501
2024-04-06,23,52.605185000000006,430.090816
2024-04-06,24,9.961556999999999,411.478341
2024-04-07,1,1.5607199999999999,456.579183
2024-04-07,2,0.285534,458.597307
2024-04-07,3,0.243796,449.946759
2024-04-07,4,0.45264,415.96245
2024-04-07,5,0.40706,369.155559
2024-04-07,6,0.323106,328.132278
2024-04-07,7,115.066848,275.8294
2024-04-07,8,989.0258759999999,200.257682
2024-04-07,9,2495.327482,101.367412
2024-04-07,10,3877.423392,114.867038
2024-04-07,11,4388.192159,80.41466
2024-04-07,12,4551.388505,47.907472
2024-04-07,13,4677.71798,25.581834
2024-04-07,14,4840.895886,37.568792
2024-04-07,15,4795.035395,70.255079
2024-04-07,16,4206.051923,94.557612
2024-04-07,17,3207.8411779999997,99.167066
2024-04-07,18,2019.561769,89.627513
2024-04-07,19,1149.18596,92.081727
2024-04-07,20,970.5535639999999,163.159762
2024-04-07,21,777.765641,201.200198
2024-04-07,22,372.799869,176.393579
2024-04-07,23,87.426338,144.198411
2024-04-07,24,23.101436,118.613361
2024-04-08,1,4.7687539999999995,105.673276
2024-04-08,2,0.83891,126.525232
2024-04-08,3,0.264828,126.508121
2024-04-08,4,0.38954,127.989947
2024-04-08,5,0.44079999999999997,97.805971
2024-04-08,6,0.433985,68.073081
2024-04-08,7,111.880714,62.26449
2024-04-08,8,805.408711,57.420496
2024-04-08,9,1859.253701,49.487021
2024-04-08,10,2602.081266,92.280317
2024-04-08,11,2728.143279,94.342067
2024-04-08,12,2687.58986,90.477147
2024-04-08,13,2595.863784,122.200951
2024-04-08,14,2321.1893649999997,111.629444
2024-04-08,15,1913.34747,104.106357
2024-04-08,16,1584.598691,97.57918
2024-04-08,17,1671.199899,162.342703
2024-04-08,18,1288.1151320000001,154.537476
2024-04-08,19,881.7456000000001,154.334025
2024-04-08,20,449.464952,143.182904
2024-04-08,21,244.748344,188.737177
2024-04-08,22,108.721971,255.159965
2024-04-08,23,33.996743,302.268043
2024-04-08,24,8.157934000000001,365.283087
2024-04-09,1,1.105308,424.887
2024-04-09,2,0.033676,493.445209
2024-04-09,3,0.176762,566.177779
2024-04-09,4,0.25928,605.689283
2024-04-09,5,0.247,608.027363
2024-04-09,6,0.318073,619.740385
2024-04-09,7,115.708054,575.078988
2024-04-09,8,869.048076,486.924944
2024-04-09,9,2101.324125,413.565027
2024-04-09,10,3295.307087,478.497151
2024-04-09,11,4119.281404,474.181587
2024-04-09,12,4801.285424,425.976125
2024-04-09,13,5336.488648,338.909378
2024-04-09,14,5661.147861,308.612125
2024-04-09,15,5208.904302,302.522745
2024-04-09,16,4247.5576360000005,302.247117
2024-04-09,17,3171.785579,288.084276
2024-04-09,18,1988.179216,276.327847
2024-04-09,19,1158.980453,259.274297
2024-04-09,20,904.017955,277.273143
2024-04-09,21,733.949966,274.639937
2024-04-09,22,321.96591,211.325504
2024-04-09,23,81.999312,175.970202
2024-04-09,24,19.659671,156.766201
2024-04-10,1,3.528983,128.885105
2024-04-10,2,0.88123,125.365178
2024-04-10,3,0.31487200000000004,126.917914
2024-04-10,4,0.46352,146.392315
2024-04-10,5,0.35666,193.120069
2024-04-10,6,0.330981,229.985516
2024-04-10,7,123.910787,201.560198
2024-04-10,8,854.468344,215.426299
2024-04-10,9,2045.521669,219.137421
2024-04-10,10,3260.424234,244.114563
2024-04-10,11,3913.100713,193.365603
2024-04-10,12,4382.817213,112.980832
2024-04-10,13,4782.663281,76.776712
2024-04-10,14,5190.584279,65.790409
2024-04-10,15,4846.520068,71.478605
2024-04-10,16,4036.3358909999997,98.35426
2024-04-10,17,3047.152907,109.883818
2024-04-10,18,1888.188543,130.35066
2024-04-10,19,1168.049859,118.624851
2024-04-10,20,933.143183,143.798904
2024-04-10,21,732.436873,148.246517
2024-04-10,22,296.060085,152.539422
2024-04-10,23,85.078453,156.580817
2024-04-10,24,21.121584,141.300843
2024-04-11,1,3.387948,129.399987
2024-04-11,2,0.73049,130.859719
2024-04-11,3,0.1972,163.422541
2024-04-11,4,0.388116,148.343342
2024-04-11,5,0.38612,133.182676
2024-04-11,6,0.268351,171.484003
2024-04-11,7,76.437963,148.559562
2024-04-11,8,518.822384,145.04886
2024-04-11,9,1174.136591,98.111185
2024-04-11,10,1859.788233,108.168398
2024-04-11,11,2278.097572,93.027321
2024-04-11,12,2892.7219520000003,69.393476
2024-04-11,13,2985.188533,57.937329
2024-04-11,14,3200.172972,36.683904
2024-04-11,15,3184.854845,56.129619
2024-04-11,16,3138.204262,59.263962
2024-04-11,17,2843.720851,56.442442
2024-04-11,18,1899.943617,42.043705
2024-04-11,19,1095.48672,25.694342
2024-04-11,20,783.567062,69.957242
2024-04-11,21,484.46828600000003,101.087896
2024-04-11,22,194.595619,126.391879
2024-04-11,23,44.181044,149.676052
2024-04-11,24,8.559744,178.62775
2024-04-12,1,1.547056,198.665093
2024-04-12,2,0.415271,215.270172
2024-04-12,3,0.173035,234.129934
2024-04-12,4,0.38808,216.5856
2024-04-12,5,0.394152,214.725425
2024-04-12,6,0.378637,199.149719
2024-04-12,7,154.183217,167.096636
2024-04-12,8,924.152497,111.291641
2024-04-12,9,2177.461514,61.079131
2024-04-12,10,3470.0200090000003,78.76238
2024-04-12,11,4289.59472,51.256088
2024-04-12,12,4905.162865,33.280972
2024-04-12,13,5359.683075,19.441725
2024-04-12,14,5534.220501,36.340637
2024-04-12,15,5030.25666,57.096475
2024-04-12,16,3965.8161000000005,80.876627
2024-04-12,17,3001.887382,71.740049
2024-04-12,18,1972.187349,56.624562
2024-04-12,19,1204.0366689999998,55.269312
2024-04-12,20,923.170732,65.241041
2024-04-12,21,719.235744,91.653776
2024-04-12,22,287.055591,93.867449
2024-04-12,23,86.753064,87.314968
2024-04-12,24,21.322257,76.800215
2024-04-13,1,3.82887,68.894948
2024-04-13,2,0.942743,67.737289
2024-04-13,3,0.344372,75.958956
2024-04-13,4,0.421528,86.808638
2024-04-13,5,0.402196,83.062417
2024-04-13,6,0.359547,78.5603
2024-04-13,7,155.83399,63.873968
2024-04-13,8,1079.908613,35.957106
2024-04-13,9,2566.2432120000003,12.886562
2024-04-13,10,3965.307405,48.743185
2024-04-13,11,4503.391735,45.558551
2024-04-13,12,5084.856228,41.194395
2024-04-13,13,5475.209177,56.759969
2024-04-13,14,5769.430912,58.863767
2024-04-13,15,5523.4086990000005,65.016257
2024-04-13,16,4604.656503,69.556645
2024-04-13,17,3334.201825,64.63909
2024-04-13,18,2115.126788,65.735561
2024-04-13,19,1202.642126,69.0384
2024-04-13,20,974.720826,82.492693
2024-04-13,21,793.078528,87.096146
2024-04-13,22,417.44231,83.050091
2024-04-13,23,98.04436199999999,83.570818
2024-04-13,24,24.071157,67.535448
2024-04-14,1,3.6885939999999997,55.929367
2024-04-14,2,1.020263,48.055968
2024-04-14,3,0.56778,51.612363
2024-04-14,4,0.364096,45.459155
2024-04-14,5,0.191984,55.181067
2024-04-14,6,0.216406,74.166273
2024-04-14,7,178.628777,67.190737
2024-04-14,8,1167.641467,82.349436
2024-04-14,9,2658.836404,63.79947
2024-04-14,10,3947.0150320000002,136.546936
2024-04-14,11,4314.428662,182.871617
2024-04-14,12,4677.144739,233.282125
2024-04-14,13,4858.894645,240.473915
2024-04-14,14,4813.4499129999995,272.895657
2024-04-14,15,4302.766374,285.240171
2024-04-14,16,3366.924239,331.784223
2024-04-14,17,2795.079145,357.536966
2024-04-14,18,1940.58476,395.044494
2024-04-14,19,1186.562447,390.855622
2024-04-14,20,961.889731,398.929899
2024-04-14,21,760.4244940000001,425.07345
2024-04-14,22,363.367627,493.356787
2024-04-14,23,86.036321,576.100375
2024-04-14,24,21.654118,640.150537
2024-04-15,1,4.260881,663.579722
2024-04-15,2,0.984698,657.155669
2024-04-15,3,0.442232,676.09539
2024-04-15,4,0.5056,665.433125
2024-04-15,5,0.41837199999999997,641.695362
2024-04-15,6,0.40915,633.299928
2024-04-15,7,40.793234,647.572161
2024-04-15,8,200.289689,619.888585
2024-04-15,9,353.074298,614.112693
2024-04-15,10,554.2633060000001,684.194155
2024-04-15,11,691.6244929999999,675.061826
2024-04-15,12,845.987881,625.065002
2024-04-15,13,899.866764,474.589283
