날짜,거래시간,smp_육지,수요_육지
2024-04-08,9,162450.0,60703.0
2024-04-08,10,151460.0,61310.0
2024-04-08,11,137430.0,61328.0
2024-04-08,12,136470.0,60593.0
2024-04-08,13,135800.0,58734.0
2024-04-08,14,135820.0,61878.0
2024-04-08,15,136520.0,63515.0
2024-04-08,16,136130.0,64379.0
2024-04-08,17,137130.0,65689.0
2024-04-08,18,162450.0,66005.0
2024-04-08,19,137160.0,67037.0
2024-04-08,20,137160.0,67383.0
2024-04-08,21,141610.0,65220.0
2024-04-08,22,132510.0,63271.0
2024-04-08,23,129760.0,62268.0
2024-04-08,24,129760.0,60383.0
2024-04-09,1,101220.0,56519.0
2024-04-09,2,95680.0,54600.0
2024-04-09,3,86840.0,53707.0
2024-04-09,4,86840.0,53334.0
2024-04-09,5,87050.0,53689.0
2024-04-09,6,95960.0,55303.0
2024-04-09,7,126780.0,58002.0
2024-04-09,8,129760.0,60301.0
2024-04-09,9,144510.0,61686.0
2024-04-09,10,144450.0,60483.0
2024-04-09,11,136640.0,58137.0
2024-04-09,12,133590.0,55048.0
2024-04-09,13,113170.0,52097.0
2024-04-09,14,129760.0,54493.0
2024-04-09,15,133590.0,56199.0
2024-04-09,16,133590.0,58275.0
2024-04-09,17,133590.0,61497.0
2024-04-09,18,142300.0,63535.0
2024-04-09,19,137980.0,65779.0
2024-04-09,20,137980.0,66950.0
2024-04-09,21,136880.0,65263.0
2024-04-09,22,131600.0,63552.0
2024-04-09,23,129760.0,62748.0
2024-04-09,24,129760.0,61328.0
2024-04-10,1,117350.0,57284.0
2024-04-10,2,102400.0,55317.0
2024-04-10,3,95980.0,54178.0
2024-04-10,4,95950.0,53561.0
2024-04-10,5,99160.0,53870.0
2024-04-10,6,149780.0,54700.0
2024-04-10,7,149950.0,55355.0
2024-04-10,8,149880.0,54703.0
2024-04-10,9,110380.0,53165.0
2024-04-10,10,137440.0,51177.0
2024-04-10,11,150280.0,50040.0
2024-04-10,12,116180.0,48692.0
2024-04-10,13,116180.0,47150.0
2024-04-10,14,143150.0,48197.0
2024-04-10,15,115930.0,49882.0
2024-04-10,16,137440.0,51049.0
2024-04-10,17,109980.0,53730.0
2024-04-10,18,110690.0,57002.0
2024-04-10,19,147730.0,60195.0
2024-04-10,20,147740.0,62161.0
2024-04-10,21,147750.0,61692.0
2024-04-10,22,147740.0,60439.0
2024-04-10,23,147770.0,59125.0
2024-04-10,24,142260.0,57713.0
2024-04-11,1,102010.0,54485.0
2024-04-11,2,96310.0,52644.0
2024-04-11,3,86930.0,51359.0
2024-04-11,4,85920.0,51065.0
2024-04-11,5,86930.0,51850.0
2024-04-11,6,96310.0,53349.0
2024-04-11,7,102320.0,56339.0
2024-04-11,8,113530.0,60278.0
2024-04-11,9,158090.0,64116.0
2024-04-11,10,164200.0,64008.0
2024-04-11,11,137280.0,62702.0
2024-04-11,12,141680.0,59754.0
2024-04-11,13,117790.0,56751.0
2024-04-11,14,144410.0,58691.0
2024-04-11,15,117790.0,59837.0
2024-04-11,16,143550.0,60693.0
2024-04-11,17,117790.0,62457.0
2024-04-11,18,128390.0,63591.0
2024-04-11,19,141140.0,65737.0
2024-04-11,20,142300.0,66663.0
2024-04-11,21,141050.0,64999.0
2024-04-11,22,114740.0,63117.0
2024-04-11,23,141610.0,61573.0
2024-04-11,24,116330.0,60186.0
2024-04-12,1,101850.0,55941.0
2024-04-12,2,99080.0,54037.0
2024-04-12,3,87570.0,53288.0
2024-04-12,4,87340.0,52757.0
2024-04-12,5,87570.0,53170.0
2024-04-12,6,95880.0,54549.0
2024-04-12,7,102010.0,56785.0
2024-04-12,8,101850.0,58587.0
2024-04-12,9,137410.0,59205.0
2024-04-12,10,148260.0,57919.0
2024-04-12,11,142300.0,55806.0
2024-04-12,12,142300.0,53147.0
2024-04-12,13,119090.0,50683.0
2024-04-12,14,119090.0,53959.0
2024-04-12,15,119090.0,55988.0
2024-04-12,16,119090.0,57981.0
2024-04-12,17,116230.0,60730.0
2024-04-12,18,97410.0,62217.0
2024-04-12,19,98420.0,63762.0
2024-04-12,20,99080.0,64816.0
2024-04-12,21,99180.0,63477.0
2024-04-12,22,99440.0,61665.0
2024-04-12,23,99290.0,60909.0
2024-04-12,24,99980.0,59296.0
2024-04-13,1,100360.0,55599.0
2024-04-13,2,92860.0,53445.0
2024-04-13,3,86900.0,52355.0
2024-04-13,4,86900.0,51997.0
2024-04-13,5,86900.0,52429.0
2024-04-13,6,100940.0,52860.0
2024-04-13,7,101130.0,53311.0
2024-04-13,8,92860.0,51831.0
2024-04-13,9,96250.0,48757.0
2024-04-13,10,98070.0,46723.0
2024-04-13,11,98090.0,45287.0
2024-04-13,12,97680.0,44030.0
2024-04-13,13,96230.0,42792.0
2024-04-13,14,95490.0,44330.0
2024-04-13,15,95650.0,45587.0
2024-04-13,16,96380.0,47808.0
2024-04-13,17,97680.0,50614.0
2024-04-13,18,97820.0,53783.0
2024-04-13,19,98060.0,56496.0
2024-04-13,20,98320.0,58314.0
2024-04-13,21,98830.0,57981.0
2024-04-13,22,99090.0,56774.0
2024-04-13,23,99600.0,56549.0
2024-04-13,24,111310.0,55235.0
2024-04-14,1,99520.0,51955.0
2024-04-14,2,94960.0,49938.0
2024-04-14,3,86660.0,48961.0
2024-04-14,4,86650.0,48224.0
2024-04-14,5,86680.0,48147.0
2024-04-14,6,100280.0,48878.0
2024-04-14,7,99370.0,49090.0
2024-04-14,8,94770.0,47065.0
2024-04-14,9,95190.0,43931.0
2024-04-14,10,98750.0,42095.0
2024-04-14,11,97480.0,41240.0
2024-04-14,12,97230.0,41123.0
2024-04-14,13,94120.0,41214.0
2024-04-14,14,94570.0,42962.0
2024-04-14,15,95510.0,44779.0
2024-04-14,16,118200.0,47341.0
2024-04-14,17,118200.0,49869.0
2024-04-14,18,139730.0,53000.0
2024-04-14,19,119000.0,56088.0
2024-04-14,20,141750.0,58115.0
2024-04-14,21,139710.0,57638.0
2024-04-14,22,119840.0,56511.0
2024-04-14,23,119080.0,55102.0
2024-04-14,24,98500.0,53519.0
2024-04-15,1,98680.0,50644.0
2024-04-15,2,92470.0,48659.0
2024-04-15,3,85900.0,47930.0
2024-04-15,4,85650.0,47475.0
2024-04-15,5,85900.0,47968.0
2024-04-15,6,85900.0,49623.0
2024-04-15,7,92500.0,53117.0
2024-04-15,8,113470.0,58817.0
2024-04-15,9,149680.0,65268.0
2024-04-15,10,188140.0,68149.0
2024-04-15,11,188250.0,68634.0
2024-04-15,12,146710.0,67316.0
2024-04-15,13,137150.0,65106.0
2024-04-15,14,143080.0,67505.0
2024-04-15,15,146890.0,68161.0
2024-04-15,16,146730.0,67993.0
2024-04-15,17,140000.0,68120.0
2024-04-15,18,143080.0,67651.0
2024-04-15,19,144490.0,67787.0
2024-04-15,20,144490.0,67425.0
2024-04-15,21,144330.0,65012.0
2024-04-15,22,144340.0,62880.0
2024-04-15,23,144340.0,61885.0
2024-04-15,24,114840.0,59905.0
2024-04-16,1,115610.0,56103.0
2024-04-16,2,109930.0,54345.0
2024-04-16,3,99290.0,53501.0
2024-04-16,4,95570.0,52963.0
2024-04-16,5,99290.0,53367.0
2024-04-16,6,101470.0,54707.0
2024-04-16,7,115890.0,57404.0
2024-04-16,8,142930.0,61543.0
2024-04-16,9,143030.0,65141.0
2024-04-16,10,191970.0,65480.0
2024-04-16,11,142990.0,63610.0
2024-04-16,12,142750.0,59558.0
2024-04-16,13,137150.0,54831.0
2024-04-16,14,137150.0,56142.0
2024-04-16,15,137280.0,56920.0
2024-04-16,16,141790.0,58373.0
2024-04-16,17,141550.0,61576.0
2024-04-16,18,137120.0,64233.0
2024-04-16,19,138790.0,66518.0
2024-04-16,20,142300.0,67321.0
2024-04-16,21,143040.0,65661.0
2024-04-16,22,143050.0,63578.0
2024-04-16,23,143060.0,62422.0
2024-04-16,24,143060.0,60486.0
2024-04-17,1,116280.0,56645.0
2024-04-17,2,116280.0,54722.0
2024-04-17,3,111460.0,53617.0
2024-04-17,4,103310.0,53125.0
2024-04-17,5,109100.0,53834.0
2024-04-17,6,111580.0,54924.0
2024-04-17,7,111460.0,57064.0
2024-04-17,8,143540.0,59326.0
2024-04-17,9,143610.0,60443.0
2024-04-17,10,144310.0,59090.0
2024-04-17,11,142710.0,56964.0
2024-04-17,12,133410.0,54175.0
2024-04-17,13,114460.0,51914.0
2024-04-17,14,128880.0,55121.0
2024-04-17,15,133410.0,57279.0
2024-04-17,16,133410.0,59976.0
2024-04-17,17,129770.0,62140.0
2024-04-17,18,132900.0,63447.0
2024-04-17,19,139010.0,65261.0
2024-04-17,20,147280.0,66182.0
2024-04-17,21,147400.0,64608.0
2024-04-17,22,145840.0,63136.0
2024-04-17,23,143610.0,61987.0
2024-04-17,24,143610.0,60016.0
2024-04-18,1,116230.0,56228.0
2024-04-18,2,95910.0,54395.0
2024-04-18,3,95640.0,53274.0
2024-04-18,4,95830.0,52830.0
2024-04-18,5,101220.0,53289.0
2024-04-18,6,116280.0,54621.0
2024-04-18,7,116180.0,56875.0
2024-04-18,8,113470.0,58336.0
2024-04-18,9,146690.0,58965.0
2024-04-18,10,135680.0,57897.0
2024-04-18,11,135680.0,56378.0
2024-04-18,12,135680.0,54106.0
2024-04-18,13,113510.0,51582.0
2024-04-18,14,130000.0,54628.0
2024-04-18,15,135510.0,56765.0
2024-04-18,16,135510.0,59039.0
2024-04-18,17,136290.0,61996.0
2024-04-18,18,138470.0,64021.0
2024-04-18,19,140080.0,65914.0
2024-04-18,20,142610.0,66740.0
2024-04-18,21,146710.0,64930.0
2024-04-18,22,140230.0,62919.0
2024-04-18,23,146610.0,61847.0
2024-04-18,24,130450.0,59818.0
2024-04-19,1,116230.0,56061.0
2024-04-19,2,96190.0,54226.0
2024-04-19,3,86090.0,53210.0
2024-04-19,4,85930.0,52605.0
2024-04-19,5,86090.0,52793.0
2024-04-19,6,99290.0,53849.0
2024-04-19,7,101470.0,55858.0
2024-04-19,8,113620.0,57281.0
2024-04-19,9,122650.0,58111.0
2024-04-19,10,113590.0,57338.0
2024-04-19,11,97300.0,55780.0
2024-04-19,12,97250.0,53624.0
2024-04-19,13,96340.0,51450.0
2024-04-19,14,96880.0,54402.0
2024-04-19,15,97280.0,56638.0
2024-04-19,16,102480.0,58932.0
2024-04-19,17,116930.0,61501.0
2024-04-19,18,117210.0,62821.0
2024-04-19,19,120650.0,64297.0
2024-04-19,20,138570.0,65136.0
2024-04-19,21,138540.0,63611.0
2024-04-19,22,138480.0,61825.0
2024-04-19,23,117840.0,61085.0
2024-04-19,24,117020.0,59431.0
2024-04-20,1,120950.0,55670.0
2024-04-20,2,93460.0,53687.0
2024-04-20,3,92380.0,52566.0
2024-04-20,4,92860.0,51789.0
2024-04-20,5,92860.0,51791.0
2024-04-20,6,100870.0,52165.0
2024-04-20,7,100870.0,53210.0
2024-04-20,8,100870.0,54498.0
2024-04-20,9,117290.0,56483.0
2024-04-20,10,119230.0,58135.0
2024-04-20,11,119180.0,58396.0
2024-04-20,12,119060.0,57880.0
2024-04-20,13,118280.0,56635.0
2024-04-20,14,119060.0,57166.0
2024-04-20,15,160270.0,57725.0
2024-04-20,16,159930.0,57717.0
2024-04-20,17,158390.0,57745.0
2024-04-20,18,146720.0,57889.0
2024-04-20,19,146820.0,58694.0
2024-04-20,20,160270.0,59338.0
2024-04-20,21,146830.0,58746.0
2024-04-20,22,146840.0,57476.0
2024-04-20,23,146820.0,57348.0
2024-04-20,24,119260.0,56371.0
2024-04-21,1,100020.0,53657.0
2024-04-21,2,92550.0,51476.0
2024-04-21,3,88340.0,50218.0
2024-04-21,4,83740.0,49654.0
2024-04-21,5,84510.0,49655.0
2024-04-21,6,88340.0,50122.0
2024-04-21,7,92550.0,50792.0
2024-04-21,8,87320.0,51286.0
2024-04-21,9,81920.0,51717.0
2024-04-21,10,85720.0,52007.0
2024-04-21,11,86130.0,52112.0
2024-04-21,12,81920.0,52096.0
2024-04-21,13,81920.0,52572.0
2024-04-21,14,95390.0,53567.0
2024-04-21,15,97870.0,53994.0
2024-04-21,16,96080.0,54322.0
2024-04-21,17,96080.0,54951.0
2024-04-21,18,100810.0,56117.0
2024-04-21,19,121970.0,57508.0
2024-04-21,20,125600.0,58279.0
2024-04-21,21,126590.0,57656.0
2024-04-21,22,125600.0,56348.0
2024-04-21,23,125600.0,55089.0
2024-04-21,24,117880.0,53588.0
2024-04-22,1,96340.0,50561.0
2024-04-22,2,85660.0,48876.0
2024-04-22,3,91720.0,47784.0
2024-04-22,4,91990.0,47494.0
2024-04-22,5,85660.0,48097.0
2024-04-22,6,91810.0,49785.0
2024-04-22,7,115890.0,53144.0
2024-04-22,8,116250.0,57789.0
2024-04-22,9,146780.0,62473.0
2024-04-22,10,145370.0,63870.0
2024-04-22,11,145250.0,63219.0
2024-04-22,12,140310.0,60982.0
2024-04-22,13,97050.0,58022.0
2024-04-22,14,138580.0,60200.0
2024-04-22,15,141540.0,61550.0
2024-04-22,16,142250.0,62464.0
2024-04-22,17,142310.0,64186.0
2024-04-22,18,142780.0,64895.0
2024-04-22,19,151860.0,66348.0
2024-04-22,20,152410.0,66730.0
2024-04-22,21,151690.0,65054.0
2024-04-22,22,142640.0,63049.0
2024-04-22,23,142670.0,61819.0
2024-04-22,24,142120.0,59788.0
2024-04-23,1,159630.0,56143.0
2024-04-23,2,118330.0,54031.0
2024-04-23,3,116080.0,52906.0
2024-04-23,4,113910.0,52333.0
2024-04-23,5,115280.0,52645.0
2024-04-23,6,116160.0,53779.0
2024-04-23,7,141650.0,56093.0
2024-04-23,8,141810.0,57767.0
2024-04-23,9,188250.0,58426.0
2024-04-23,10,142150.0,57925.0
2024-04-23,11,133680.0,56655.0
2024-04-23,12,134530.0,55174.0
2024-04-23,13,129610.0,54006.0
2024-04-23,14,133680.0,58752.0
2024-04-23,15,136090.0,62576.0
2024-04-23,16,141620.0,65246.0
2024-04-23,17,146730.0,66482.0
2024-04-23,18,146740.0,66669.0
2024-04-23,19,157490.0,66907.0
2024-04-23,20,152770.0,66991.0
2024-04-23,21,151880.0,65077.0
2024-04-23,22,146740.0,62987.0
2024-04-23,23,142270.0,61873.0
2024-04-23,24,141800.0,60144.0
2024-04-24,1,116440.0,56211.0
2024-04-24,2,116080.0,54022.0
2024-04-24,3,113420.0,52942.0
2024-04-24,4,113420.0,52834.0
2024-04-24,5,113420.0,53152.0
2024-04-24,6,115290.0,54308.0
2024-04-24,7,139870.0,57545.0
2024-04-24,8,139980.0,61067.0
2024-04-24,9,150910.0,64207.0
2024-04-24,10,150210.0,65312.0
2024-04-24,11,158950.0,63369.0
2024-04-24,12,149980.0,60427.0
2024-04-24,13,135600.0,57431.0
2024-04-24,14,145790.0,59938.0
2024-04-24,15,149960.0,60953.0
2024-04-24,16,135600.0,61078.0
2024-04-24,17,135600.0,62491.0
2024-04-24,18,142920.0,63266.0
2024-04-24,19,145830.0,64947.0
2024-04-24,20,149700.0,66215.0
2024-04-24,21,146550.0,64870.0
2024-04-24,22,145820.0,63110.0
2024-04-24,23,159030.0,62151.0
2024-04-24,24,144070.0,60320.0
2024-04-25,1,141900.0,56380.0
2024-04-25,2,141900.0,54402.0
2024-04-25,3,141870.0,53301.0
2024-04-25,4,116330.0,53093.0
2024-04-25,5,141880.0,53566.0
2024-04-25,6,141910.0,54777.0
2024-04-25,7,151190.0,57157.0
2024-04-25,8,141910.0,59146.0
2024-04-25,9,153560.0,60744.0
2024-04-25,10,142290.0,60138.0
2024-04-25,11,136220.0,58033.0
2024-04-25,12,136220.0,54327.0
2024-04-25,13,114070.0,50690.0
2024-04-25,14,131710.0,53411.0
2024-04-25,15,131710.0,55570.0
2024-04-25,16,131710.0,57781.0
2024-04-25,17,130070.0,60815.0
2024-04-25,18,135850.0,63391.0
2024-04-25,19,141480.0,65473.0
2024-04-25,20,151390.0,66552.0
2024-04-25,21,151360.0,65096.0
2024-04-25,22,142170.0,63176.0
2024-04-25,23,141900.0,62084.0
2024-04-25,24,141900.0,59923.0
2024-04-26,1,155670.0,56038.0
2024-04-26,2,118840.0,54105.0
2024-04-26,3,115890.0,53079.0
2024-04-26,4,113960.0,52981.0
2024-04-26,5,113960.0,53396.0
2024-04-26,6,116180.0,54566.0
2024-04-26,7,142420.0,56819.0
2024-04-26,8,142400.0,59008.0
2024-04-26,9,142770.0,60464.0
2024-04-26,10,143460.0,60265.0
2024-04-26,11,143020.0,58705.0
2024-04-26,12,142940.0,56123.0
2024-04-26,13,135420.0,53858.0
2024-04-26,14,142580.0,56942.0
2024-04-26,15,142580.0,58983.0
2024-04-26,16,136020.0,59860.0
2024-04-26,17,142450.0,61886.0
2024-04-26,18,146280.0,62517.0
2024-04-26,19,147270.0,63739.0
2024-04-26,20,146940.0,65026.0
2024-04-26,21,146730.0,63980.0
2024-04-26,22,145290.0,62085.0
2024-04-26,23,142910.0,61431.0
2024-04-26,24,142390.0,59649.0
2024-04-27,1,145300.0,55949.0
2024-04-27,2,145160.0,54042.0
2024-04-27,3,145220.0,52799.0
2024-04-27,4,116870.0,51971.0
2024-04-27,5,116870.0,51752.0
2024-04-27,6,145260.0,52193.0
2024-04-27,7,160450.0,52251.0
2024-04-27,8,162150.0,50184.0
2024-04-27,9,116360.0,47704.0
2024-04-27,10,114480.0,45712.0
2024-04-27,11,119990.0,44567.0
2024-04-27,12,117900.0,43313.0
2024-04-27,13,151140.0,42001.0
2024-04-27,14,117780.0,43467.0
2024-04-27,15,117780.0,45106.0
2024-04-27,16,117900.0,47224.0
2024-04-27,17,117960.0,50184.0
2024-04-27,18,116300.0,53219.0
2024-04-27,19,162040.0,56127.0
2024-04-27,20,146580.0,57999.0
2024-04-27,21,160270.0,57757.0
2024-04-27,22,146590.0,56469.0
2024-04-27,23,146530.0,55867.0
2024-04-27,24,146610.0,54596.0
2024-04-28,1,99370.0,51583.0
2024-04-28,2,85800.0,49581.0
2024-04-28,3,83150.0,48400.0
2024-04-28,4,83150.0,47804.0
2024-04-28,5,92550.0,47831.0
2024-04-28,6,99370.0,48065.0
2024-04-28,7,103600.0,47722.0
2024-04-28,8,100070.0,45938.0
2024-04-28,9,78900.0,43991.0
2024-04-28,10,94120.0,42226.0
2024-04-28,11,99930.0,41286.0
2024-04-28,12,95340.0,40712.0
2024-04-28,13,94250.0,40783.0
2024-04-28,14,94060.0,42191.0
2024-04-28,15,99760.0,43780.0
2024-04-28,16,100400.0,46156.0
2024-04-28,17,100690.0,49747.0
2024-04-28,18,114140.0,53230.0
2024-04-28,19,114140.0,55985.0
2024-04-28,20,117740.0,58003.0
2024-04-28,21,115130.0,57753.0
2024-04-28,22,103420.0,56278.0
2024-04-28,23,103630.0,54887.0
2024-04-28,24,100230.0,53262.0
2024-04-29,1,97910.0,50304.0
2024-04-29,2,92370.0,48599.0
2024-04-29,3,92370.0,47613.0
2024-04-29,4,92370.0,47463.0
2024-04-29,5,101400.0,47831.0
2024-04-29,6,101400.0,49440.0
2024-04-29,7,101400.0,52883.0
2024-04-29,8,115350.0,57890.0
2024-04-29,9,157670.0,62967.0
2024-04-29,10,151300.0,64898.0
2024-04-29,11,188250.0,65193.0
2024-04-29,12,150980.0,64423.0
2024-04-29,13,148120.0,62447.0
2024-04-29,14,151100.0,65470.0
2024-04-29,15,158030.0,66561.0
2024-04-29,16,162450.0,66407.0
2024-04-29,17,162450.0,66624.0
2024-04-29,18,145360.0,66562.0
2024-04-29,19,147010.0,67228.0
2024-04-29,20,145360.0,67204.0
2024-04-29,21,145310.0,65268.0
2024-04-29,22,162450.0,62955.0
2024-04-29,23,141460.0,61671.0
2024-04-29,24,141360.0,59741.0
2024-04-30,1,129760.0,56037.0
2024-04-30,2,110090.0,54086.0
2024-04-30,3,103860.0,53183.0
2024-04-30,4,103170.0,52696.0
2024-04-30,5,103860.0,53031.0
2024-04-30,6,110410.0,53857.0
2024-04-30,7,129760.0,56032.0
2024-04-30,8,162450.0,58806.0
2024-04-30,9,164890.0,61834.0
2024-04-30,10,143480.0,62355.0
2024-04-30,11,129760.0,61382.0
2024-04-30,12,129760.0,59347.0
2024-04-30,13,102720.0,56612.0
2024-04-30,14,110950.0,58956.0
2024-04-30,15,129760.0,61386.0
2024-04-30,16,130410.0,63791.0
2024-04-30,17,141000.0,65251.0
2024-04-30,18,162450.0,65246.0
2024-04-30,19,162450.0,65764.0
2024-04-30,20,151260.0,66065.0
2024-04-30,21,151240.0,64720.0
2024-04-30,22,143360.0,62732.0
2024-04-30,23,143140.0,61696.0
2024-04-30,24,143150.0,59999.0
2024-05-01,1,141270.0,56376.0
2024-05-01,2,141270.0,54314.0
2024-05-01,3,141250.0,53250.0
2024-05-01,4,112250.0,52575.0
2024-05-01,5,113600.0,52382.0
2024-05-01,6,141270.0,52725.0
2024-05-01,7,141270.0,53451.0
2024-05-01,8,141170.0,54161.0
2024-05-01,9,103130.0,54108.0
2024-05-01,10,103680.0,52844.0
2024-05-01,11,111570.0,51542.0
2024-05-01,12,111200.0,49399.0
2024-05-01,13,103270.0,48440.0
2024-05-01,14,103520.0,50022.0
2024-05-01,15,110000.0,50986.0
2024-05-01,16,109230.0,52135.0
2024-05-01,17,103240.0,53803.0
2024-05-01,18,113970.0,56096.0
2024-05-01,19,134300.0,59029.0
2024-05-01,20,137180.0,60711.0
2024-05-01,21,141270.0,60366.0
2024-05-01,22,141280.0,58901.0
2024-05-01,23,141290.0,58255.0
2024-05-01,24,141300.0,56497.0
2024-05-02,1,137120.0,53277.0
2024-05-02,2,112500.0,51504.0
2024-05-02,3,137110.0,50600.0
2024-05-02,4,103120.0,50114.0
2024-05-02,5,137030.0,50499.0
2024-05-02,6,137140.0,51649.0
2024-05-02,7,137140.0,53880.0
2024-05-02,8,136970.0,55916.0
2024-05-02,9,137110.0,57473.0
2024-05-02,10,140400.0,57169.0
2024-05-02,11,140400.0,55861.0
2024-05-02,12,134540.0,53645.0
2024-05-02,13,130920.0,51160.0
2024-05-02,14,133550.0,54304.0
2024-05-02,15,133080.0,56578.0
2024-05-02,16,129400.0,58774.0
2024-05-02,17,142870.0,61875.0
2024-05-02,18,139210.0,63794.0
2024-05-02,19,144280.0,65801.0
2024-05-02,20,144280.0,66858.0
2024-05-02,21,144280.0,65426.0
2024-05-02,22,144240.0,63326.0
2024-05-02,23,139620.0,61844.0
2024-05-02,24,139890.0,59647.0
2024-05-03,1,137550.0,55880.0
2024-05-03,2,137570.0,53939.0
2024-05-03,3,137570.0,52959.0
2024-05-03,4,123810.0,52416.0
2024-05-03,5,125860.0,52598.0
2024-05-03,6,137610.0,53541.0
2024-05-03,7,137570.0,55466.0
2024-05-03,8,137460.0,56313.0
2024-05-03,9,137650.0,56801.0
2024-05-03,10,138450.0,56513.0
2024-05-03,11,138500.0,55409.0
2024-05-03,12,139190.0,53418.0
2024-05-03,13,132170.0,51256.0
2024-05-03,14,138480.0,54352.0
2024-05-03,15,138310.0,56391.0
2024-05-03,16,138240.0,58481.0
2024-05-03,17,139150.0,61599.0
2024-05-03,18,139190.0,63298.0
2024-05-03,19,139240.0,64737.0
2024-05-03,20,148730.0,65403.0
2024-05-03,21,139630.0,64402.0
2024-05-03,22,142880.0,62440.0
2024-05-03,23,139470.0,61309.0
2024-05-03,24,143510.0,59357.0
2024-05-04,1,139090.0,55634.0
2024-05-04,2,138940.0,53376.0
2024-05-04,3,138940.0,52085.0
2024-05-04,4,138840.0,51360.0
2024-05-04,5,138950.0,51267.0
2024-05-04,6,139160.0,51492.0
2024-05-04,7,139210.0,51387.0
2024-05-04,8,138900.0,49322.0
2024-05-04,9,105200.0,47216.0
2024-05-04,10,124180.0,45875.0
2024-05-04,11,139210.0,45561.0
2024-05-04,12,139140.0,44509.0
2024-05-04,13,192340.0,43756.0
2024-05-04,14,139180.0,45594.0
2024-05-04,15,139180.0,47192.0
2024-05-04,16,145740.0,49198.0
2024-05-04,17,145590.0,51968.0
2024-05-04,18,138850.0,54342.0
2024-05-04,19,138870.0,56358.0
2024-05-04,20,139160.0,57871.0
2024-05-04,21,139130.0,57748.0
2024-05-04,22,138920.0,56597.0
2024-05-04,23,138920.0,55827.0
2024-05-04,24,138920.0,54373.0
2024-05-05,1,114430.0,51209.0
2024-05-05,2,95320.0,49352.0
2024-05-05,3,93050.0,48189.0
2024-05-05,4,91030.0,47670.0
2024-05-05,5,91150.0,47620.0
2024-05-05,6,90990.0,47830.0
2024-05-05,7,91490.0,48831.0
2024-05-05,8,91160.0,49767.0
2024-05-05,9,91160.0,51021.0
2024-05-05,10,91490.0,51837.0
2024-05-05,11,110030.0,52750.0
2024-05-05,12,94100.0,53036.0
2024-05-05,13,104600.0,53018.0
2024-05-05,14,106120.0,53443.0
2024-05-05,15,136650.0,53398.0
2024-05-05,16,133020.0,53682.0
2024-05-05,17,134940.0,54241.0
2024-05-05,18,144790.0,55465.0
2024-05-05,19,144810.0,56525.0
2024-05-05,20,144860.0,57151.0
2024-05-05,21,144820.0,56922.0
2024-05-05,22,144860.0,55804.0
2024-05-05,23,144790.0,54776.0
2024-05-05,24,144770.0,53395.0
2024-05-06,1,108050.0,50447.0
2024-05-06,2,91510.0,48680.0
2024-05-06,3,91510.0,47587.0
2024-05-06,4,91510.0,47091.0
2024-05-06,5,91510.0,47291.0
2024-05-06,6,91510.0,48089.0
2024-05-06,7,92250.0,49427.0
2024-05-06,8,113520.0,51053.0
2024-05-06,9,138170.0,53248.0
2024-05-06,10,139120.0,54417.0
2024-05-06,11,139830.0,54689.0
2024-05-06,12,155790.0,54195.0
2024-05-06,13,139000.0,53061.0
2024-05-06,14,153960.0,54164.0
2024-05-06,15,153960.0,55068.0
2024-05-06,16,154020.0,56049.0
2024-05-06,17,161220.0,56915.0
2024-05-06,18,144550.0,57941.0
2024-05-06,19,144550.0,59154.0
2024-05-06,20,144550.0,60134.0
2024-05-06,21,144550.0,59831.0
2024-05-06,22,141800.0,58417.0
2024-05-06,23,139120.0,57004.0
2024-05-06,24,138120.0,55211.0
2024-05-07,1,112970.0,52103.0
2024-05-07,2,107480.0,50126.0
2024-05-07,3,107480.0,49152.0
2024-05-07,4,107480.0,48682.0
2024-05-07,5,107480.0,49120.0
2024-05-07,6,107480.0,50507.0
2024-05-07,7,113890.0,53978.0
2024-05-07,8,115270.0,58856.0
2024-05-07,9,141160.0,64012.0
2024-05-07,10,153220.0,65883.0
2024-05-07,11,142440.0,66160.0
2024-05-07,12,140890.0,65243.0
2024-05-07,13,133000.0,63233.0
2024-05-07,14,140890.0,66046.0
2024-05-07,15,141450.0,66605.0
2024-05-07,16,142110.0,67044.0
2024-05-07,17,163280.0,67765.0
2024-05-07,18,140890.0,67227.0
2024-05-07,19,140890.0,67335.0
2024-05-07,20,144080.0,66843.0
2024-05-07,21,140890.0,65212.0
2024-05-07,22,138490.0,63227.0
2024-05-07,23,138490.0,62110.0
2024-05-07,24,138320.0,60089.0
2024-05-08,1,133770.0,56563.0
2024-05-08,2,115540.0,54501.0
2024-05-08,3,115480.0,53319.0
2024-05-08,4,115480.0,52833.0
2024-05-08,5,115480.0,53192.0
2024-05-08,6,115630.0,54145.0
2024-05-08,7,136320.0,56192.0
2024-05-08,8,139320.0,57903.0
2024-05-08,9,145640.0,58874.0
2024-05-08,10,145640.0,58463.0
2024-05-08,11,135290.0,57521.0
2024-05-08,12,136150.0,55290.0
2024-05-08,13,136410.0,52495.0
2024-05-08,14,136160.0,55311.0
2024-05-08,15,136160.0,57132.0
2024-05-08,16,138140.0,58456.0
2024-05-08,17,134970.0,60501.0
2024-05-08,18,135050.0,62061.0
2024-05-08,19,139640.0,63865.0
2024-05-08,20,139680.0,65047.0
2024-05-08,21,139690.0,64641.0
2024-05-08,22,139660.0,63072.0
2024-05-08,23,139660.0,62050.0
